synset,rating,list,word
4877530,0,"['loyalty', 'trueness']",loyalty
955601,0.333333333,"['elaborate', 'lucubrate', 'expatiate', 'exposit', 'enlarge', 'flesh out', 'expand', 'expound', 'dilate']",lucubrate
1385920,0.25,"['lump', 'chunk']",lump
2776205,0,"['bait', 'decoy', 'lure']",lure
1651444,0.444444444,"['organize', 'organise', 'prepare', 'devise', 'get up', 'machinate']",machinate
1388928,0.5,['macro'],macro
9466280,0.5,"['universe', 'existence', 'creation', 'world', 'cosmos', 'macrocosm']",macrocosm
2973017,0,"['cartridge holder', 'cartridge clip', 'clip', 'magazine']",magazine
3705379,0,['magnet'],magnet
3289462,0.5,"['enlargement', 'blowup', 'magnification']",magnification
1277426,0.25,"['chief', 'main', 'primary', 'principal', 'master']",main
73897,0.466666667,"['chiefly', 'principally', 'primarily', 'mainly', 'in the main']",mainly
732552,0.333333333,"['observe', 'keep', 'maintain']",maintain
13366311,0.4,['maintenance'],maintenance
13581067,0,"['majority', 'absolute majority']",majority
1664172,0,"['cook', 'fix', 'ready', 'make', 'prepare']",make
879356,0.333333333,"['move', 'make a motion']",make a motion
1532589,0,"['clean', 'make clean']",make clean
253761,0.333333333,"['develop', 'make grow']",make grow
1111028,0.333333333,"['gain', 'advance', 'win', 'pull ahead', 'make headway', 'get ahead', 'gain ground']",make headway
2585860,0.333333333,"['arrive', 'make it', 'get in', 'go far']",make it
1426397,0.333333333,"['sleep together', 'roll in the hay', 'love', 'make out', 'make love', 'sleep with', 'get laid', 'have sex', 'know', 'do it', 'be intimate', 'have intercourse', 'have it away', 'have it off', 'screw', 'fuck', 'jazz', 'eff', 'hump', 'lie with', 'bed', 'have a go at it', 'bang', 'get it on', 'bonk']",make love
1426153,0,"['neck', 'make out']",make out
2052476,0,"['pass', 'make pass']",make pass
764902,0.333333333,"['reconcile', 'patch up', 'make up', 'conciliate', 'settle']",make up
2451551,0.333333333,"['ductile', 'malleable']",malleable
7989373,0,"['marriage', 'married couple', 'man and wife']",man and wife
765410,0,['man-to-man'],man-to-man
2523221,0,"['do', 'manage']",manage
1133281,0.333333333,"['management', 'direction']",management
2904223,0,['managerial'],managerial
1803936,0,"['manipulate', 'keep in line', 'control']",manipulate
158185,0,"['manipulation', 'use']",manipulation
1653442,0.333333333,"['manufacture', 'fabricate', 'construct']",manufacture
2506922,0,"['many-sided', 'multifaceted', 'miscellaneous', 'multifarious']",many-sided
380698,0,"['map', 'represent']",map
1756149,0.333333333,"['map', 'map out']",map out
1024643,0.333333333,"['mapping', 'chromosome mapping']",mapping
1466978,0,"['border', 'adjoin', 'edge', 'abut', 'march', 'butt', 'butt against', 'butt on']",march
1992503,0.333333333,"['advance', 'progress', 'pass on', 'move on', 'march on', 'go on']",march on
5120683,0.25,['margin'],margin
1496311,0.333333333,"['borderline', 'marginal']",marginal
90000,0.25,['marginally'],marginally
2732072,0.4,"['aquarium', 'fish tank', 'marine museum']",marine museum
2852920,0,"['marital', 'matrimonial', 'married']",marital
662182,0,"['check', 'check off', 'mark', 'mark off', 'tick off', 'tick']",mark
662182,0,"['check', 'check off', 'mark', 'mark off', 'tick off', 'tick']",mark off
1113068,0.333333333,"['selling', 'merchandising', 'marketing']",marketing
14421585,0,['marriage'],marriage
1036996,0,"['marriage', 'wedding', 'marriage ceremony']",marriage ceremony
7161741,0,"['marriage proposal', 'proposal of marriage', 'marriage offer', 'proposal']",marriage offer
7161741,0,"['marriage proposal', 'proposal of marriage', 'marriage offer', 'proposal']",marriage proposal
2852920,0,"['marital', 'matrimonial', 'married']",married
7989373,0,"['marriage', 'married couple', 'man and wife']",married couple
2488834,0,"['marry', 'get married', 'wed', 'conjoin', 'hook up with', 'get hitched with', 'espouse']",marry
71646,0.333333333,"['martyr', 'martyrize', 'martyrise']",martyr
71646,0.333333333,"['martyr', 'martyrize', 'martyrise']",martyrise
71646,0.333333333,"['martyr', 'martyrize', 'martyrise']",martyrize
646117,0.5,"['improbable', 'marvelous', 'marvellous', 'tall']",marvellous
646117,0.5,"['improbable', 'marvelous', 'marvellous', 'tall']",marvelous
1049685,0,"['cover', 'covering', 'screening', 'masking']",masking
8358332,0.333333333,"['rally', 'mass meeting']",mass meeting
2539334,0,"['dominate', 'master']",master
3727274,0,"['master', 'master copy', 'original']",master copy
5641959,0.333333333,"['command', 'control', 'mastery']",mastery
2657219,0,"['match', 'fit', 'correspond', 'check', 'jibe', 'gibe', 'tally', 'agree']",match
513048,0,['matched'],matched
1486704,0,"['coordinated', 'co-ordinated', 'matching']",matching
1240628,0,['matchmaking'],matchmaking
1292885,0,"['match', 'mate', 'couple', 'pair', 'twin']",mate
7295047,0,"['offspring', 'materialization', 'materialisation']",materialisation
7295047,0,"['offspring', 'materialization', 'materialisation']",materialization
1734884,0.333333333,['maternal'],maternal
396055,0.166666667,"['maternally', 'motherly']",maternally
14046202,0,"['pregnancy', 'gestation', 'maternity']",maternity
7988857,0.333333333,"['couple', 'mates', 'match']",mates
1075524,0.5,"['chummy', 'matey', 'pally', 'palsy-walsy']",matey
6016853,0.5,"['group', 'mathematical group']",mathematical group
221819,0.428571429,['matricide'],matricide
2852920,0,"['marital', 'matrimonial', 'married']",matrimonial
13963970,0,"['marriage', 'matrimony', 'union', 'spousal relationship', 'wedlock']",matrimony
2678663,0.333333333,"['matter to', 'interest']",matter to
1594146,0.333333333,"['average', 'mean']",mean
65184,0.5,['meanwhile'],meanwhile
647094,0.25,"['measure', 'mensurate', 'measure out']",measure
647094,0.25,"['measure', 'mensurate', 'measure out']",measure out
2679012,0,"['qualify', 'measure up']",measure up
331030,0,"['median', 'medial']",medial
331030,0,"['median', 'medial']",median
1014953,0,"['in-between', 'mediate', 'middle']",mediate
1673061,0,"['average', 'fair', 'mediocre', 'middling']",mediocre
1531957,0,"['average', 'intermediate', 'medium']",medium
2023107,0,"['meet', 'run into', 'encounter', 'run across', 'come across', 'see']",meet
146856,0,"['merging', 'meeting', 'coming together']",meeting
13971802,0,"['concurrence', 'meeting of minds']",meeting of minds
3386420,0,"['forum', 'assembly', 'meeting place']",meeting place
394813,0,"['blend', 'flux', 'mix', 'conflate', 'commingle', 'immix', 'fuse', 'coalesce', 'meld', 'combine', 'merge']",meld
554200,0.5,"['melee', 'scrimmage', 'battle royal']",melee
444629,0.333333333,"['melt', 'run', 'melt down']",melt
444629,0.333333333,"['melt', 'run', 'melt down']",melt down
13810615,0.25,['member'],member
13931627,0,['membership'],membership
6513624,0.333333333,['memorial'],memorial
612042,0.25,"['commemorate', 'memorialize', 'memorialise', 'immortalize', 'immortalise', 'record']",memorialise
612042,0.25,"['commemorate', 'memorialize', 'memorialise', 'immortalize', 'immortalise', 'record']",memorialize
5651399,0,"['memory', 'retention', 'retentiveness', 'retentivity']",memory
266806,0.333333333,"['repair', 'fix', 'fixing', 'fixture', 'mend', 'mending', 'reparation']",mend
266806,0.333333333,"['repair', 'fix', 'fixing', 'fixture', 'mend', 'mending', 'reparation']",mending
647094,0.25,"['measure', 'mensurate', 'measure out']",mensurate
5936704,0.333333333,"['mental picture', 'picture', 'impression']",mental picture
5926676,0,"['representation', 'mental representation', 'internal representation']",mental representation
6195839,0,"['mentality', 'outlook', 'mindset', 'mind-set']",mentality
1023071,0.333333333,"['mention', 'cite']",mention
829947,0,['mentor'],mentor
3748162,0.25,"['mercantile establishment', 'retail store', 'sales outlet', 'outlet']",mercantile establishment
1113068,0.333333333,"['selling', 'merchandising', 'marketing']",merchandising
1227495,0,['mercy'],mercy
394813,0,"['blend', 'flux', 'mix', 'conflate', 'commingle', 'immix', 'fuse', 'coalesce', 'meld', 'combine', 'merge']",merge
7373602,0,"['fusion', 'merger', 'unification']",merger
146856,0,"['merging', 'meeting', 'coming together']",merging
1489557,0.333333333,"['prime', 'meridian']",meridian
6218824,0.2,['meritocracy'],meritocracy
7338114,0,"['engagement', 'mesh', 'meshing', 'interlocking']",mesh
5731062,0.5,"['mesh topology', 'mesh']",mesh topology
7338114,0,"['engagement', 'mesh', 'meshing', 'interlocking']",meshing
865848,0.25,"['fascinated', 'hypnotized', 'hypnotised', 'mesmerized', 'mesmerised', 'spellbound', 'spell-bound', 'transfixed']",mesmerised
865848,0.25,"['fascinated', 'hypnotized', 'hypnotised', 'mesmerized', 'mesmerised', 'spellbound', 'spell-bound', 'transfixed']",mesmerized
9352578,0.333333333,['mesosphere'],mesosphere
1473346,0.5,"['putter', 'mess around', 'potter', 'tinker', 'monkey', 'monkey around', 'muck about', 'muck around']",mess around
6598915,0,"['message', 'content', 'subject matter', 'substance']",message
2951869,0.25,"['metamorphic', 'metamorphous']",metamorphic
2951869,0.25,"['metamorphic', 'metamorphous']",metamorphous
7106800,0.333333333,['metaphor'],metaphor
8512736,0.25,"['boundary line', 'border', 'borderline', 'delimitation', 'mete']",mete
816324,0,['mid'],mid
1014953,0,"['in-between', 'mediate', 'middle']",middle
8181658,0.333333333,"['middle class', 'bourgeoisie']",middle class
260430,0.5,['middle-class'],middle-class
1532653,0.5,['middle-of-the-road'],middle-of-the-road
1673061,0,"['average', 'fair', 'mediocre', 'middling']",middling
463917,0.333333333,"['interior', 'midland', 'upcountry']",midland
8521816,0.333333333,"['center', 'centre', 'midpoint']",midpoint
402030,0.2,"['amidships', 'amidship', 'midships']",midships
255415,0.333333333,"['halfway', 'midway']",midway
2127815,0,"['migrant', 'migratory']",migrant
1857093,0.272727273,['migrate'],migrate
1123095,0.5,['migration'],migration
2127815,0,"['migrant', 'migratory']",migratory
7271167,0.333333333,"['milestone', 'milepost']",milepost
7271167,0.333333333,"['milestone', 'milepost']",milestone
14513944,0.333333333,"['milieu', 'surroundings']",milieu
111016,0.5,['militarily'],militarily
13367593,0.25,"['issue', 'military issue', 'government issue']",military issue
14431471,0,"['military rank', 'military rating', 'paygrade', 'rating']",military rank
14431471,0,"['military rank', 'military rating', 'paygrade', 'rating']",military rating
8390731,0,['militia'],militia
2437707,0.333333333,"['take care', 'mind']",mind
6195839,0,"['mentality', 'outlook', 'mindset', 'mind-set']",mind-set
6195839,0,"['mentality', 'outlook', 'mindset', 'mind-set']",mindset
1462005,0.098360656,"['mix', 'mingle', 'commix', 'unify', 'amalgamate']",mingle
841125,0.333333333,"['understate', 'minimize', 'minimise', 'downplay']",minimise
841125,0.333333333,"['understate', 'minimize', 'minimise', 'downplay']",minimize
1209220,0.333333333,"['relief', 'succor', 'succour', 'ministration']",ministration
2678287,0,"['entangle', 'mire']",mire
4747115,0.333333333,"['mirror image', 'reflection', 'reflexion']",mirror image
5077524,0.5,['misalignment'],misalignment
2506922,0,"['many-sided', 'multifaceted', 'miscellaneous', 'multifarious']",miscellaneous
2438861,0.25,"['mismanage', 'mishandle', 'misconduct']",misconduct
2438861,0.25,"['mismanage', 'mishandle', 'misconduct']",mishandle
2438861,0.25,"['mismanage', 'mishandle', 'misconduct']",mismanage
892773,0,"['mismatched', 'uneven']",mismatched
1023781,0.4,['misquote'],misquote
2632353,0.333333333,"['miss', 'lack']",miss
394813,0,"['blend', 'flux', 'mix', 'conflate', 'commingle', 'immix', 'fuse', 'coalesce', 'meld', 'combine', 'merge']",mix
1199083,0.5,"['assorted', 'miscellaneous', 'mixed', 'motley', 'sundry']",mixed
7374756,0.333333333,"['mix', 'mixture']",mixture
2064131,0.333333333,"['throng', 'mob', 'pack', 'pile', 'jam']",mob
1722980,0.5,"['model', 'simulate']",model
813790,0.111111111,"['moderate', 'chair', 'lead']",moderate
414354,0,['modern'],modern
1536094,0,"['contemporary', 'modern-day']",modern-day
7296428,0,"['change', 'alteration', 'modification']",modification
1540365,0.25,['modified'],modified
126264,0.333333333,"['change', 'alter', 'modify']",modify
4732709,0.333333333,"['mold', 'mould']",mold
1789514,0,"['harass', 'hassle', 'harry', 'chivy', 'chivvy', 'chevy', 'chevvy', 'beset', 'plague', 'molest', 'provoke']",molest
294884,0,"['temper', 'season', 'mollify']",mollify
13373214,0.333333333,"['standard', 'monetary standard']",monetary standard
5145118,0.333333333,"['monetary value', 'price', 'cost']",monetary value
870577,0,"['warn', 'discourage', 'admonish', 'monish']",monish
3781787,0,['monitor'],monitor
1473346,0.5,"['putter', 'mess around', 'potter', 'tinker', 'monkey', 'monkey around', 'muck about', 'muck around']",monkey
1473346,0.5,"['putter', 'mess around', 'potter', 'tinker', 'monkey', 'monkey around', 'muck about', 'muck around']",monkey around
8440630,0.5,"['dictatorship', 'absolutism', 'authoritarianism', 'Caesarism', 'despotism', 'monocracy', 'one-man rule', 'shogunate', 'Stalinism', 'totalitarianism', 'tyranny']",monocracy
1544347,0,['monogamous'],monogamous
211110,0.333333333,"['completion', 'culmination', 'closing', 'windup', 'mop up']",mop up
4625129,0,"['esprit de corps', 'morale', 'team spirit']",morale
59854,0,"['increasingly', 'progressively', 'more and more']",more and more
7015,0,"['approximately', 'about', 'close to', 'just about', 'some', 'roughly', 'more or less', 'around', 'or so']",more or less
29367,0,"['furthermore', 'moreover', 'what is more']",moreover
154270,0,"['embarrassed', 'humiliated', 'mortified']",mortified
1555732,0.333333333,['most'],most
2550516,0,"['mother', 'fuss', 'overprotect']",mother
396055,0.166666667,"['maternally', 'motherly']",motherly
5920272,0,"['theme', 'motif']",motif
331950,0.333333333,"['motion', 'movement', 'move', 'motility']",motility
331950,0.333333333,"['motion', 'movement', 'move', 'motility']",motion
70641,0.333333333,"['motivation', 'motivating']",motivating
70641,0.333333333,"['motivation', 'motivating']",motivation
1199083,0.5,"['assorted', 'miscellaneous', 'mixed', 'motley', 'sundry']",motley
4732709,0.333333333,"['mold', 'mould']",mould
325110,0,"['climb', 'mount']",mount
9386842,0.333333333,"['pass', 'mountain pass', 'notch']",mountain pass
112828,0,"['click', 'mouse click']",mouse click
1767949,0,"['affect', 'impress', 'move', 'strike']",move
1994442,0.428571429,"['withdraw', 'retreat', 'pull away', 'draw back', 'recede', 'pull back', 'retire', 'move back']",move back
1992503,0.333333333,"['advance', 'progress', 'pass on', 'move on', 'march on', 'go on']",move on
2404904,0,"['take out', 'move out', 'remove']",move out
1848465,0,"['move over', 'give way', 'give', 'ease up', 'yield']",move over
1968569,0.333333333,"['rise', 'lift', 'arise', 'move up', 'go up', 'come up', 'uprise']",move up
1559903,0,"['moved', 'affected', 'stirred', 'touched']",moved
331950,0.333333333,"['motion', 'movement', 'move', 'motility']",movement
1560513,0.333333333,['moving'],moving
86809,0,"['occupation', 'occupancy', 'moving in']",moving in
