"synset","rating","words","examples__001","examples__002","examples__003","examples__004","examples__005","examples__006","examples__007","examples__008","examples__009","examples__010","examples__011","words__-"
"","","flair","","","","","","","","","","","",""
"3085072","1.0","","mayoral elections","","","","","","","","","","","mayoral"
"676267","1.75","plump","I plumped for the losing candidates","","","","","","","","","","",""
"","","go","","","","","","","","","","","",""
"1628531","1.25","abusive","","","","","","","","","","","",""
"","","opprobrious","","","","","","","","","","","",""
"","","scurrilous","","","","","","","","","","","",""
"2534877","1.0","","increasing prices","","","","","","","","","","","increasing"
"2884085","1.0","","","","","","","","","","","","","parental"
"413432","0.6666666666666666","","Many people immigrated at the beginning of the 20th century","","","","","","","","","","","immigrate"
"3376279","2.0","","","","","","","","","","","","","folder"
"69427","1.3333333333333333","","isometric exercises are anaerobic","","","","","","","","","","","anaerobic"
"6879056","1.3333333333333333","","","","","","","","","","","","","wince"
"237704","0.6666666666666666","reduce","The proposal boils down to a compromise","","","","","","","","","","",""
"","","come down","","","","","","","","","","","",""
"","","boil down","","","","","","","","","","","",""
"5719958","0.0","fundamental","","","","","","","","","","","",""
"","","fundamental frequency","","","","","","","","","","","",""
"","","first harmonic","","","","","","","","","","","",""
"133234","1.3333333333333333","","he gave me a clip on the ear","","","","","","","","","","","clip"
"504620","0.6666666666666666","in full","the amount was paid in full","","","","","","","","","","",""
"","","fully","","","","","","","","","","","",""
"1010271","0.3333333333333333","concluding","his concluding words came as a surprise","the final chapter","the last days of the dinosaurs","terminal leave","","","","","","","",""
"","","final","","","","","","","","","","","",""
"","","last","","","","","","","","","","","",""
"","","terminal","","","","","","","","","","","",""
"2786198","2.0","bandanna","","","","","","","","","","","",""
"","","bandana","","","","","","","","","","","",""
"2025274","2.0","lavish","a lavish buffet","a lucullan feast","","","","","","","","","",""
"","","lucullan","","","","","","","","","","","",""
"","","lush","","","","","","","","","","","",""
"","","plush","","","","","","","","","","","",""
"","","plushy","","","","","","","","","","","",""
"205046","0.6666666666666666","better","The weather improved toward evening","","","","","","","","","","",""
"","","improve","","","","","","","","","","","",""
"","","ameliorate","","","","","","","","","","","",""
"","","meliorate","","","","","","","","","","","",""
"6392935","1.6666666666666667","article","","","","","","","","","","","",""
"","","clause","","","","","","","","","","","",""
"139266","1.0","","notably in the social sciences, the professors teach too much","","","","","","","","","","","notably"
"919445","1.6666666666666667","","steady nerves","","","","","","","","","","","steady"
"5093581","1.25","","","","","","","","","","","","","dimension"
"13860281","0.0","implication","","","","","","","","","","","",""
"","","logical implication","","","","","","","","","","","",""
"","","conditional relation","","","","","","","","","","","",""
"6319029","1.3333333333333333","","","","","","","","","","","","","adjective"
"974786","1.6666666666666667","cry","before we had newspapers, a town crier would cry the news","He cried his merchandise in the market square","","","","","","","","","",""
"","","blazon out","","","","","","","","","","","",""
"362128","0.5","curl","the cigar smoke curled up at the ceiling","","","","","","","","","","",""
"","","curve","","","","","","","","","","","",""
"","","kink","","","","","","","","","","","",""
"596644","0.0","know","I know the feeling!","have you ever known hunger?","I have lived a kind of hell when I was a drug addict","The holocaust survivors have lived a nightmare","I lived through two divorces","","","","","","",""
"","","experience","","","","","","","","","","","",""
"","","live","","","","","","","","","","","",""
"8586825","0.75","","","","","","","","","","","","","see"
"384694","2.0","","","","","","","","","","","","","tangerine"
"2348927","0.6666666666666666","hospitalize","Mother had to be hospitalized because her blood pressure was too high","","","","","","","","","","",""
"","","hospitalise","","","","","","","","","","","",""
"1367651","1.3333333333333333","gay","when hearts were young and gay","a poet could not but be gay, in such a jocund company","the jolly crowd at the reunion","jolly old Saint Nick","a jovial old gentleman","have a merry Christmas","peals of merry laughter","a mirthful laugh","","","",""
"","","jocund","","","","","","","","","","","",""
"","","jolly","","","","","","","","","","","",""
"","","jovial","","","","","","","","","","","",""
"","","merry","","","","","","","","","","","",""
"","","mirthful","","","","","","","","","","","",""
"199114","0.3333333333333333","directing","felt his mother's directing arm around him","the directional role of science on industrial progress","","","","","","","","","",""
"","","directional","","","","","","","","","","","",""
"","","directive","","","","","","","","","","","",""
"","","guiding","","","","","","","","","","","",""
"71646","0.3333333333333333","martyr","","","","","","","","","","","",""
"","","martyrize","","","","","","","","","","","",""
"","","martyrise","","","","","","","","","","","",""
"6730371","0.3333333333333333","","his pretension to the crown","the town still puts forward pretensions as a famous resort","","","","","","","","","","pretension"
"3816136","2.0","","","","","","","","","","","","","needle"
"881177","0.6666666666666666","exaggerated","thick lenses exaggerated the size of her eyes","","","","","","","","","","",""
"","","magnified","","","","","","","","","","","",""
"","","enlarged","","","","","","","","","","","",""
"3208556","2.0","disk","","","","","","","","","","","",""
"","","disc","","","","","","","","","","","",""
"1692709","2.0","","","","","","","","","","","","","crayon"
"6770875","0.3333333333333333","condition","the contract set out the conditions of the lease","the terms of the treaty were generous","","","","","","","","","",""
"","","term","","","","","","","","","","","",""
"1842468","0.6666666666666666","episodic","episodic in his affections","occasional headaches","","","","","","","","","",""
"","","occasional","","","","","","","","","","","",""
"2651424","0.3333333333333333","lodge","We are lodging three foreign students this semester","","","","","","","","","","",""
"","","accommodate","","","","","","","","","","","",""
"596511","0.6666666666666666","straight","sick for five straight days","","","","","","","","","","",""
"","","consecutive","","","","","","","","","","","",""
"1239868","0.0","","his business commitments took him to London","","","","","","","","","","","commitment"
"1756277","1.0","cut","cut a disk","burn a CD","","","","","","","","","",""
"","","burn","","","","","","","","","","","",""
"127815","1.0","following","the following items","","","","","","","","","","",""
